name1,name2,label
JOOV NATURAL REJUVENATION,JOOVE,1
BARRELED,HAOKOO,0
R REMAN LINE,WOSSSPT,0
ATLANTIC CONTRACTING & SPECIALTIES,IREX ATLANTIC CONTRACTING,1
UNITECH,UNINTECH,1
ZEE REALTY,ABODE HOMEWARES,0
PAWPLANET USA,PAW PLANET,1
SAINTYCO,SAINTCOS,1
WHERE STRATEGY MEETS EXECUTION,STRATXPHERE WHERE STRATEGY MEETS EXECUTION,1
UB.YOU,YOU BE YOU,1
OLIVE OLE,OLIVE,1
PADDOCK CLUB F1,PADDOCK,1
O'SHEA'S IRISH CREAM COFFEE.,EVERYONE ON,0
ZOE,ZOEFULL,1
DITTO,HEY DITTO,1
BLERDCON,BLERDFEST,1
REVITAGLOW,MARKED SAFE,0
RAGE,RAGER,1
NEBULA,E-MOTION WELLNESS METHOD CONNECTION E-REGULATION OUTCOMES MOVEMENT SELF-CONCEPT BREATHWORK,0
KERITU,KIRITO,1
BLISOUL,RX MANE PRESCRIPTIONS,0
BONBON KIDS,BONBONPAWS,1
SARINA,PAWZ -2 - TAILZ,0
SUNPOP,POP ZINC,1
EQUINOX EVENTS,THE EQUINOX GOLF RESORT & SPA VERMONT,1
CNATTAGS,CLOSCA,0
LAC,LACANGEL,1
RAP TAXI,ZERO,0
CLIMET,CLIMIT,1
ARKIV,DOUEAT,0
KARAKORAM,KARAKORUM MIGHT,1
NUTRITIONTREE,ASAP LOCAL LOCKSMITH,0
HOOPLIFE,HOOPLIFE,1
ARTHUR KRUPP PORCELAIN,ARTHUR,1
FITNEXT,EAGLE MOUNTAIN,0
NAFY,CAPTUR ETERNAL BEAUTY,0
JULIE'S,JULIE'S ZUCCHINI SALSA,1
MOYECEETA,LUMIXSILVA,0
TAP THRU,TAP THAT,1
ROYALE,LE ROYALE,1
BIO TOP,HAVANERA,0
SURVEY DIEM,REDIEM,1
OURA,AURA,1
"LIVE BETTER, LONGER",ABODE NEW YORK,0
FORTEMOTUS,ICE TIME,0
EVANS,COPACABANA HALL,0
LUMOS PHARMA,LUMOS CARE,1
INOVIX,NIMBUS,0
BLACKHOUSE,MAISON DE NOIR,1
PURE VINCI,PURE VINA,1
NOWLOGY,GILBEST,0
ORBIRAY,SPACE FARM TECHNOLOGIES,0
MOJA,LOST GEEK THC,0
SEVEN DAY WEEKENDER,LOST MARY THC,0
ARC ALTERNA,SINCLAIR 8 9 10 X,0
JULIANA SANCHEZ,SHINGLE SAVER CLEAR ROOF COATING,0
CALA KIQ FREEDOM TO BE,SOUL BY CALA,1
HELL FIRE DETROIT,HELLFIRE FARM,1
COMEC,IWS BIOMETRIC ENGINE,0
HOMEE,ETERNAL HAIR,0
IMPERIAL,IMPERIAL,1
MAKITA,MAXITA,1
COGNUM,HORIZON NEWSKY,0
SADITY TRESSES,SADITY WAX,1
MOONLIT FINERIE,MOONLIT+,1
ISTHMUS,MISFIRE,0
LTATM.COM LET'S TALK ABOUT THE MUSIC,CIRCLE OF LIFE ALZHEIMER'S HOMES,0
OLIVE,OLIVE,1
BINNIES,RAW BODY,0
WAVESENSE,FRANCESCA 1993,0
NINAMU,NAMU,1
KYKLOS,CHICO CANTINA,0
INVESTORSHUB,HAMSA,0
EVERHAUS,A AMERICAN DREAM CLUBHOUSE,0
RINK RAT,UNLIMITED ART PROJECT,0
BIGTINCAN,TIN CAN,1
TOOTHPICK TELEDENTISTRY,TOOTH PIC CONSULTS,1
METHOD,MAREA,0
OUTSIDE,OUTSIDE,1
SENTIENT,ARC ATHLETE RECOVERY,0
TECHBABY SOLUTIONS,TECHNOLOGYBABY,1
BERKSHIRE HATHAWAY....TRAVEL PROTECTION.... BH BERKSHIRE HATHAWAY TRAVEL PROTECTION,GATEWAY SPECIALTY INSURANCE A BERKSHIRE HATHAWAY COMPANY,1
ENCHANTED BEAUTY PLASTIC SURGERY,BIOSKIN,0
LELUSKIN,FAIR LABOR ASSOCIATION,0
THE QUEEN OF GLOW,QUEENGLOWLY,1
HOPPIN,LIVE BETTER DRINK BETTER,0
WEIGHT SOLES,GRIT BEAUTY,0
MEVARIS,GIRLY BOOTS,0
ORIGIN SILKY SMOOTH,ORIGIN,1
DRI-FIT,POLAR HEAT NANUUQ,1
WHERE GREAT SKIN BEGINS,LIL BOOM,0
B,B BLUEGRASS ELECTRICAL CONSULTANTS,1
BARRIER REEF,SENSE - SOFTWARE ENABLED SERVICES,0
HONEYâ€™S HOSE,POT.COM,0
ZOOBI HANDICRAFT,CARESOOTHE,0
HAPPY HEARTS SMILE,CHARLES JANG'S HAPPY HEART,1
VITAGLOW,NAMO,0
ROZY,THE WATER ZEN,0
CHALK UP,AUTOZI,0
PALAKI,PAWSKINZ,0
SKIN JUNKEE,FENICE PEAK,0
MILLY,MILI POD,1
REBECCA Q,RUIBEIKKA,1
CEREMONY,CEREMONY BOTANICAL BREWING,1
TITAN GROWTH SYSTEMS,TITAN WORKPARTY,1
MATTER,DREAM LOVER PILLOW,0
VXSION,VSIONS,1
TRUFRESH,BEAR STUFF CLEANER,0
ICONIC FASHION IF,ICONIC FASHION,1
TIDAL,GOPHER,0
GET MADE,GET IT MADE,1
PROCPM SCHEDULING,KANELOO,0
DERMALAB,YELP FOR DRIVING,0
ROSE HOUSE,DINKS FOR A DIFFERENCE,0
MAIDRITE SUPERIOR PORTIONED MEATS SINCE 1960,MAID-RITE,1
OURA,BAMBOO SOFT,0
OCEAN REEF CLUB,REEF,1
BONOLIVE,BONOLIVE,1
EX FORTIS,BARHOPPIN,0
MOMCATIONS.CO,MOMCATION,1
NBT PRIVATE BANK,THE ROSE HOUSE,0
HOLLEY EFI,TNACITY,0
BRILLIANT LOVE,PECOOVR,0
TILLY'S CLOTHING SHOES,REVIEWS.AI,0
PRO GROUP,"PRO GROUP CAPTIVE MANAGEMENT SERVICES, INC.",1
EO,EO EVERYONE ON,1
BEVEY,BEVYY'S,1
MROTY,MOROTTY,1
IMKUTIE,RH FOUR,0
RADISH,INTERRADISH,1
HAVANERA,H HAVENORA WHERE COMFORT MEETS LUXURY,1
NATIONAL TAKE A HIKE DAY,RAINBOW GINKGO,0
CALA FOR HER,SOUL BY CALA,1
F3 MOOD,3X,0
STAY GREAT THE COLLECTIVE,YALA,0
ZN ZHENNA,WAVESENSE,0
BANDIT BODY,PHIX,0
SKIMI,THE GOLF CLUB DOCTOR,0
TACTICS,CUVÄ’E,0
SURVEY DIEM,REDIEM,1
NEVEON THE FUTURE OF FOAM,FUTUREFOAM,1
TJ,BUG BAM!,0
EMY ROLA,GENESIS KAI,0
GRIND TIL WE RICH,WE RICH,1
STRANDS,BR,0
BKAY'S,ICONIC FASHION IF,0
PAVIA ANTICO,VAMPIRE EMU IMMORTELLE BEAUTE' ETERNELLE,0
NORDIC ICE,NORDIC ICE,1
VERSION 1,ORION GATEWAY,0
LEVEL UP,Q TEE PIES,0
PUPA,SIGNITURES,0
SI SEND IT.,SEND IT,1
ETC CONSTRUCTION GROUP,MS. ANTOINETTE'S BIMINI BAHAMAS FRESH DELICIOUS RUM CAKE,0
NEW ROCK,FORWARD IN FAITH,0
JANUS ASPEN SERIES,UMOVE,0
AUTOZI,AOTOOCE,1
RELIEF CAP,ENLIGHT MEDICAL,0
FIRE STRIKE,FIRESTRIKE,1
BRAZA DO SUL BRAZILIAN STEAKHOUSE,SENSES,0
BLKBOX SOAP,HOUNDS OF HELL,0
LAM,XIAOMI DASHENG LAM,1
TRAVELER COOLMOTION,TOP GUARD,0
MAX OUT,MAXOUT360,1
CERTIFIED INCOME ADVISOR,COZYNEST,0
OASIS,OASIS,1
FUNKYHAUS,REBUNDLE,0
EMERALD CITY,EMERALD CITY TALLOW & CO.,1
EV GATEWAY,BETTY FORD,0
AESTHETICA,PINELAND UNIVERSITY,0
ZUBII,SUNKISSED AIRBRUSH TANNING,0
NERDS RULE INC.,THE BODY SHOP AT HOME,0
X HOME,HELLO TOMORROW,0
FOLGORE,FULGORA,1
THE COOP TROOP,COOP,1
VANLEAD,SOUTHERN SHINE,0
GEMINI BAKERY SOLUTIONS,MAGIC HANDS CAR WASH & DETAILING,0
SUSTAINABLE EARTH,NANO,0
THREE BY BERKSHIRE HATHAWAY,GATEWAY SPECIALTY INSURANCE A BERKSHIRE HATHAWAY COMPANY,1
HELIX COMPUTING,HELIX THE DNA OF AUTOMATION,1
RADISH,INTERRADISH,1
MYTH WORKS,UFIXX,0
SCENT SMILES,SMILE SCENT,1
MX INKWELL,CANADIAN KRAFT SALES & MARKETING,0
SANTA FE BREWING CO.,BUG BAM,0
TITAN,TITAN 25T,1
CHUBBIES BURGER,COMMA,0
KARAK HOUSE,IMMUNOBOOST,0
HELIX THE DNA OF AUTOMATION,MRDIYTOOLS,0
LUNAFLEUR,E. BRAUN & CO,0
MIIO. MADE IN ITALY ONLY,MIYO,1
IDLT,THE FORWARD PROJECT,0
MADRINA VEGANA TAQUERIA,MULTI-CLEAN,0
OLIVE YOUNG,OLIVE,1
GUARANI AÈÍ,AV DELIVERING ALL DOMAIN DOMINANCE,0
EASEWELL,BESTEGO,0
ENLIGHT,BRUSHEEZ,0
ERA,SOINLOVEBLUE,0
AVIVA SKIN CARE,MISSOURI USA CASTOR RIVER HABITAT & FARM,0
TRAPP FAMILY LODGE,WOLVERINE BRASS,0
MAXXOUT,MAXOUT360,1
INNER BEAST INNERWEAR,GORILLAZ & WOLVEZ AWAKE YOUR INNER BEAST,1
BOOM!,ORBRAY,0
COLLEGEBOUND JOURNEY,COLLEGE JOURNEY,1
JOBMETRICS,M METRIC,1
HSKDTSTP,THE COLLECTIVE,0
NATALE VERGA,VERGA,1
NIKE,NKE SAFETY APPAREL,1
ROKA,R.O.K.A,1
TURYAL,TRANYOO,0
PAWPLANET USA,PAW PLANET,1
HEYSHAPE,IMMUNO-SHIELD,0
LA JEFA,VIDVIS,0
MYSTIC PROMOTIONS,MYSTIC COLLECTION WINGED CHARM,1
TIKVA,YES CHEF FOOD FEST,0
BABADI,BABATI,1
LIPTIDE,SKINTIDES,1
CONDOR ALERTS,RENT CONDOR,1
JANUS MONEY MARKET FUND,JANUS MORTGAGE,1
IN A WORLD FULL OF COUNTERFEITS BE AN ORIGINAL,SAKKHIJHA JEWELRY JEWELRY AS UNIQUE AS YOU,0
ALSYON,CHICKPEA ALWAYS BAKED. NEVER FRIED.,0
LIQUID ARMOR,PLEAT ARMOR,1
"T-SQUARE BUILDERS, L.L.C.",T SQUARE DESIGNS CO,1
SOLANA SAN DIEGO,"LOOK GOOD, FEEL GOOD, DO GOOD",0
AGAVE,AGAVA,1
H HEYDAY,THE BODY SHOP AT HOME,0
HORIZON NEWSKY,REBECCA,0
REVIEWAI,INSPIRED LEADERSHIP,0
CONDOR REAL ESTATE,RENT CONDOR,1
SECUREPLUS PLATINUM,SECURE PLUS FINANCIAL,1
HELL FIRE DETROIT,HELLFIRE FARM,1
R&R REVIVE & REJUVENATE,R&R SURGICAL INSTITUTE,1
ELITEERA,E ESSENTIALSERA,1
RANA,RANA GOLF,1
CLOSE FRIENDS ONLY,ATLIENS,0
THE BODY SHOP AT HOME,FMS-WM,0
KLYR,LIESL,0
TAPATIO,MEREO FIBER,0
BLISSSOUL,UFIXX,0
RED CAT,RED CAT JAZZ CAFÉ,1
HOLLEY EFI,FLAVOR FORGED IN FLAME,0
EO,EO EVERYONE ON,1
C CAMBIUM NETWORKS,MASSIV OUTLETS,0
JOVE ON THE GO,JOOVE,1
SELF LOVERS SELF LOVERS ONLY CLUB,COGNYTE ACTIONABLE INTELLIGENCE FOR A SAFER WORLD,0
C2C,CONFUSION TO CLARITY (C2C),1
YUDON,YUDONGLAI,1
PHAT BOTTOMS,MILLI,0
AUREUM,HAO HUAN LUO 300 NET W.T.: 300G (10.6OZ) BAKING DRIED RICE NOODLES,0
GET SLOPPY,GET YOUR SLOPPY ON,1
SHIPWRECK REEF CAFE,QUOTEASY,0
EQUINOX,THE EQUINOX GOLF RESORT & SPA VERMONT,1
"FEEL LIKE A MAN, SMELL LIKE A CHAMPION",BLERDCON,0
LESLIE PRYOR,SANGO,0
BEST FRIEND,MY BESTO FRIENDO,1
PEOPLE TECHNOLOGY,PEOPLETEK COACHING BUSINESS RELATIONSHIPS CERTIFIED PROFESSIONAL LEADER,1
GATEWAY,MOTORSPORTS GATEWAY,1
PAWS & TAILS,STONE HORSE,0
PROTECT YOUR ENERGY.,PROTECT YOUR +3NERGY,1
BALADY,BALADI COFFEE,1
TURNKEY,FUSION,0
VIDVIS,TRUE FRESH,0
SKINIFI,BOLINTERI,0
SCOOPSEE,AMCUTE,0
LIMINAL,XAC,0
SHINGLE SAVER CLEAR ROOF COATING,THELASTPICTURE.SHOW,0
OTTERBOX,OTERBEXX,1
EQUINOX 21/22,THE EQUINOX GOLF RESORT & SPA VERMONT,1
BENIX,AVIVA PURE,0
ZOURA,EVERYDAY ARMOR,0
AQUEOUS,VIGORPROX,0
S SELECT PRECISION ALLOYS,AM AUTOPARTS,0
BE THE CHANGE PHYSIOTHERAPY,BE THE CHANGE,1
CIRCLE OF LIFE,BARRELED,0
ACUPUNCTURE IS MY LIFE,ACUPUNCTURE IS MY LIFE,1
3 ARROW STRONG,HUMANIZING TECHNOLOGY,0
ZIP,ROBBYE,0
GET SLOPPY,JOOV,0
A1M,A1MBITION MANAGEMENT,1
EAGLE MOUNTAIN,EAGLE MOUNTAIN CASINO,1
VICTORY,REDD'S WICKED,0
FINIXLAB,JUSTINIAN SOCIETY,0
RESOLVE-IT,RESOLVE THERAPEUTICS,1
IQ CHEW,IQ CHEWS,1
LENA,COGNIUM,0
AV,AV,1
FOLGER,FULGORA,1
SIRÈNE SACRÉ,SIRÊŽE LOVE,1
LIFE IS STRANGE,ZIP READS,0
HOLE HECKLERS,DCS GROUP SINCE 1874,0
LYMA,LYYMA,1
TIFFANY,THEPOT.COM,0
BUDGETNOW,BUDGET NOW BUY LATER,1
HEAVY CALIBER,SELF-LOVE CLUB,0
PASTRY PRO,PRISMA DERM CARE,0
T THE AI ADVANTAGE,LEAN AI ADVANTAGE,1
BLUBLU,DR.ORACLE,0
OASIS,OASIS,1
TOMOPETIME,LLEKNEF MAN WOMAN CHILD,0
ARLIE DAY,X HOME,0
WELLFIT,WELLFITS,1
MAX,MAX,1
OKEYDOKEYS,OKIDOKEY,1
REVA,REVA,1
"R&R REJUVENATION, LLC",R&R SURGICAL INSTITUTE,1
NARPREMIUM,JUST SUGAR,0
TACTICS,ATG SELECT,0
DECONSTRUCTED WATERS,DECONSTRUCTED SKINCARE,1
SHAJING,SHIJING,1
DAYON,POOLMATEBOT,0
CAT DADDY,CAATDADA,1
GOFUNDME CHARITY,GOFUNDME GIVING FUND,1
RW ROADWIN,ERGON,0
EVERHAUS,OTD ONTHISDAY,0
FMS BANK,FMS,1
MYSTIC SLOTS,MYSTIC COLLECTION GOLDEN CLIMBER,1
MAXITA,ETERNAL,0
HOMESTEAD,DASHINGPET,0
BSN,RITE MIND,1
DR. BO,QUANTUM IS NOW,0
ARCHER CASHMERE,BONBON BEARS,0
REJUVACARE,LUNAPADS,0
HOT MAMA SALSA,HOT MAMA'S,1
DANDELION-INC,DANDELIONS DIGITAL,1
SUSTAIN,SUSTAYNE,1
MODAL,MODOL,1
AD3PTUS,MAC WORKS WITH IMOVIE AND FINAL CUT PROX,0
BRICK CITY WELLNESS,MERMAID + ME,0
RISE,RISE XAC,1
OASIS,OASIS,1
OP ONPATH PRIVATE CLIENT,NEXTERA,0
VINORE,VINNOR,1
ROVERROD,SKYLINE,0
CROWN HOLDINGS,CROWN   POTENTIALLY YOU,1
BRIO,BRIO SPIRITS,1
TRI,TRI,1
SIREN'S REEF,REEF,1
MARKETING EGGHEADS,M METRIC. EXEC,0
VINA,PURE VINA,1
SAVAGE AND SAINT,I'LL DRIVE YOU,0
TILLY'S CLOTHING SHOES,TILLY TILDEN,1
OWYN,PRISM AESTHETICS,0
KKSGLAMBAR,BAM!,0
AICON YACHTS,AURA SALONWARE,0
VENN,VENN,1
LIFE ENERGIZING SHAKE,ENERGIZING LIFE,1
KONGA WEAR,EMY DOLA,0
AVA,AVA,1
TIFFANY & CO.,GREATIFFANYY,1
ALFALFA'S,MY ECO PET,0
SUSTAINABLE EARTH,SUSTAINABLE PLANET,1
BEAUTÉLIER,BEAUTELIERPRO,1
ROZY,ROSY DAUPHINE,1
N MBLE,NIMBLEAID,1
EAYAYA,AYAYA,1
MIA FEMTECH,MIA 2,1
ADVANCED BLACK MASS,RISE,0
FASTCABLING,FAST CABLES,1
VAULT AUTOMOTIVE,THE VAULT,1
MIYOSMART SUNBIRD,MIYO,1
LOST MARY THC,VIFAH,0
AILOVE,AILOV,1
AQUEOUS,XSEMI,0
VALOR MASSAGE,VALOR NETWORK,1
THE TALLY LLC MAC SHACK,TOP CHEDDAR LACROSSE APPAREL,0
MB FINANCIAL BANK,MB EMBEE HOLDINGS,1
TRUEWEALTH,NIKE GO,0
"REVERIE, A SAL MISSERI SALON",REVERIE BEAUTY,1
HARMONY,H HARMONY,1
TIKTOK SHOP SELECT,TIK TOK,1
TASTETWIRL,TWIRLTASTE,1
CELEBRATION OF LIFE,CELEBRATION OF LIFE,1
OTTERBOX,OTERBEXX,1
MAXOUTSPORTS,TYTECH,0
ÉBLOUISSANT,REVIVE,0
THE DATA HIPPIE,SEISMIC AURA,0
ROYAL AIR MAROC SAFAR FLYER,ROYAL AIR MAROC,1
BLUNOVA NUTRITION,ZHUKEYONG,0
NAM VÄ°,AXIOM SPACE,0
MOL DYNAMIC,PURE VINCI,0
KOCINAIDER,COFFEE FOR AMERICA'S WARFIGHTER,0
PQKLR,MOURITECH,0
MB,MB EMBEE HOLDINGS,1
FIREBOTICS,FIREBOT,1
HAWKEYE MOUNTAIN,HAWK EYE,1
WEBOS PAY,ROVER RIDES,0
META,THE FIRST MARIAN SHRINE IN THE STATE OF WASHINGTON,1
USEFUL ADDITIONS,THRIO VODKA,0
YOUR FAVORITE 6 FIGURE CHICK,HEATED BLANKET THROW,0
TUTRACK,TUTRACK,1
ANSON,AUTUMN,0
CARDINAL,SWISS WATCH ADVISOR,0
ELYA,ELLYA,1
HELEN,MS HELEN,1
THE TALKING PLACE COUNSELING SERVICES FOR CHILDREN & FAMILIES,TEKNOSTONE,0
PROJECT NEW DAY,VISTA,0
SPRINGER NATURE,SPRINGER NATURE,1
NAVIGATING DIGITAL CHANGE FOR STRATEGIC SUCCESS,SERENOVO,0
GOLF THE BODY'S WAY,SKY FITNESS,0
MOSAIC,MOSAIK,1
CARDIOSIGNAL,SOTENDER,1
[Design Mark],[Design Mark],1
BLUE MOON APOTHECARY,BLOOMOON,1
PULSE,TRUEMRK,0
CHUBBIES BURGER,SUCCESS BULLYING,0
SINOJOY,SINOJOY,1
MR. LED,BIJ,0
LEESLE,NXT,0
NUVISION,BUG BAM!,0
TRUE MAGNESIUM,TRUE ASHWAGANDHA,1
SOLIX,OPTISOLEX,1
PALAKI,PALEQI,1
ARC,COLAS DE CASTOR,0
MOUGIGI,W.O.W.,0
AIMOR,AIMOR,1
SEVEN DAY WEEKENDER,JAC,0
GOFUNDME,GOFUNDME GIVING FUND,1
BLACKSTAR,BLACK STARZ,1
AQUA HOME HEALTH CARE,TELEGRAM,0
GO HOME & HAVEN,DANK CZAR,0
BEAUTELIERPRO,STAMETS 7,0
FMS BANK,NORDIC,0
YARA,LIVE BETTER,0
HILO NUTRITION,HI-LO,1
MAXED OUT,MAXOUT360,1
AURORABTQ,ABOGADOS PARA HISPANOS LLC,0
VIEESEN,NBT PRIVATE BANK,0
KEN'S,SWIFT,0
VITAL PURE,CHALK UP,0
DULCE DI LACE,DILACE,1
GRINGOO,REDD FANG,1
EDUSEED,DENHAM CAPITAL,0
KETO RISE,KIDS RISE,1
TROVE,TROVE,1
ZENA,ZENA DERM,1
THE GOOD TIMES,GOOOD TIMES,1
AQUEOUS,AQUEOUS,1
BEAUTIFUL. BUSINESS. SOFTWARE,REJUVICARE,0
WOOL-E,EQUITABLE,0
SWANY,ZYWANY,1
FMS WERTMANAGEMENT,FMS,1
ATG SELECT,MINDHEALING INSTITUTE,0
LIL' SLEEPERS,LITTLE SLEEPIES,1
STILL TORCH,MAKITA,0
HS HEARTSTRINGS,OQSPORT,0
MAVERICK HOTELS AND RESTAURANTS,MAVERICK,1
OLIVEX,PLAY MONEY NIL,0
GATEWAY ALTERNATIVE LIFESTYLE CENTER,MOTORSPORTS GATEWAY,1
MX-SETAN,LIONSTAR ENTERTAINMENT KING OF THE IMAGINATION,0
PUP-POP,PUP & POP BAKESHOP,1
EQUINOX,THE EQUINOX GOLF RESORT & SPA VERMONT,1
LD,NAR,0
DJ AK ATL,NYE IN THE ATL NYE ATL,1
REFRAME IT!,VICTORY,0
75609436,MUSIC CITY MAFIA,0
MAIDRITE,MAID-RITE,1
SHINGLE SAVER,MY SHINGLE SAVER,1
DLPBANK,GOLDEN.S.E,0
TEEN OMEGA +,TRUE OMEGAS+,1
ASR DESIGN,ASR MOTORSPORT,1
PEANUTBOX,GEMINAE PRODUCTIONS,0
CUVÉE,CUVEE,1
RESTAURANT DIVA,DIVA LIFE,1
LEVENTS,LOVE ON A LEASH PET PROVIDED THERAPY,0
CHRISTIAN ART GREETINGS,THE CHRISTIAN ART STORE,1
LAKOTA MADE,LAKOTA MADE,1
OVERLAY,OVERLAY,1
POL,POL,1
HUMANIZING QUANTUM,XIAOMI DASHENG LAM,0
MEDHOST CIVITAS,WEALTHNESS,0
ACCLIVITY HEALTHCARE,MASH,0
AMPLIFY PUBLISHING,U.S. SPICE MILLS,0
VIV' CHOC,CUGIG,0
[Design Mark],[Design Mark],1
BLACK BOX,BLACKBOX,1
SIREN'S REEF,REEF,1
UNBOUND ENERGY,UNBOUND BREWS,1
EMBER,LLEKNEF MAN WOMAN CHILD,0
THE CHRISTIAN ART STORE,STURGEON SPIRITS,0
[Design Mark],[Design Mark],1
BKO,KEEP IT CALYX,0
EASEWELL,OKIEDOKIE,0
LIONSTAR ENTERTAINMENT KING OF THE IMAGINATION,SAATVA CONTOUR5,0
VOULEZ VOUS VINTAGE,WAREHOUSE OF TIFFANY,0
VENICCI,V E N C C I,1
MANITOU MOUNTAIN WATER,DEDICATED,0
D L,DL,1
RING,RINGG,1
TRUE SILYMARIN PLUS,TRUE OMEGAS+,1
DICHEN,MYSTIC BINGO,0
SKIN JUNKEE,OPTISEXHEALTH,0
MERMAID LIFE,MERMAID,1
ETHEREAL LOMOER,VISION GOOD SPORTS WATER,0
CLS,BLACK CANYON,0
IQ CHEWS,ATG SELECT,0
LITTLE BIG GIRL AND DADDY,CELEBRATION OF LIFE,0
XII BIG 12 CONFERENCE,XII,1
ZIP,ZIP,1
COLLABS,WECOLLAB,1
MILES TECHNOLOGIES.COM,MILES IT,1
OSOS,QUEEN OF SHEBA,0
LLWOK,OCTAVE,0
XPRESSIONS OF A SOUL WINNER,SENSES,0
LIFTIQUE,LIFTIQUE,1
FRIEZZA,YOUR HOME TEAM,0
ZEN,ZEN,1
AIVELA,AIVELLA,1
JUSTIN TIME APPLIANCE REPAIR,JUST IN TIME PLUMBING,1
MELT,MARKED SAFE,0
HOMESTEAD ENTERTAINMENT,HOMESTEAD,1
CHICKEN IN THE KITCHEN,CHICKEN IN THE KITCHEN,1
BLOOM,BLOOMVITA,1
DAION,TENONGO,0
MOMCATION,ZAAR,0
TOMOPETIME,TOMOPETI,1
JOVE ON THE GO,TOTAL BUILDING PERFORMANCE,0
URBAN VIBE,ERAYAK,0
FOG,FROMFOG,1
LONRUIS,LONRUIS,1
JOLLYPALS,HELLOKAI,0
BLISSOLE,BLISOUL,1
BASIC BOOKS,BASIC BOOKS GROUP,1
JANUS ENTERPRISE FUND,MIDNIGHT COWGIRLS,0
THE INVESTOR HUB,POWER LABS,0
BAR IN A BAG SOAP CO.,TALKA MOBILE,0
ROGUE BEARD COMPANY,BRAZA GRILL,0
NORWEGIAN CRUISE LINE,TOP CHEESE,0
MX INKWELL,INKWELL,1
FOREIGN WAR VETERANS VERANI ADHUC SERVANTIS MC,IPIDEA,0
CARVIEW,DIALED.,0
UNIFIED SOLUTIONS AGENCY GENERAL INSURANCE,COREVITA,0
HOT SPACE,[Design Mark],1
DISNEY FROZEN,FISH OR CHIPS,0
LULUSKIN,MAXITA,0
RIGHT MIND,RITE MIND,1
COLLABS,DOCK D-FENDER,0
VENICCI,1804,0
MAXOUTSPORTS,MAXOUT360,1
HAIR NOW,CPM CONCRETE CO,0
TRINITY TECHNOLOGY GROUP,CYBERSECURITY TRINITY,1
REAL,FOR ALL OCCASIONS,0
BRAT AI,HOOTECH,0
LONGWORTH,VOULEZ VOUS VINTAGE,0
SOFTWAVES,MPOE,0
EQUINOX IT'S NOT FITNESS. IT'S LIFE.,TUTRACK,0
CUVÉE,CUVÄ’E,1
PARTYBAG,BAG PARTY,1
PNC PRIVATE BANK,INFINITE ABUNDANCE PRIVATE BANK - ESTATE & TRUST,1
LUMINOR,INRON,0
JOYFUL NOISE,THE JOYFUL NOISE PROJECT,1
NAP,NAAP,1
KARAK,ANTETEK,0
GDSIW,GDSIWA8,1
LATINXFACTOR,X FACTOR INNOVATION,1
LOOK GOOD. FEEL GOOD. DO GOOD.,SILKLAND,0
X-GANPOWER,VIAN,0
JOOV,COMBAT,0
SYCAMORE LIFE SCIENCES,SOLES SURF,0
BIOTOPLEVEL,MASSIV,0
SNAPINSPECT,ZIP-KIT,0
PROPELR,HOMTOP,0
TENFOLD,MELISSA,0
WOLVERINE BRASS,RIGHT PRODUCTS. RIGHT NOW.,1
BIZGROWTHINC,RIMAN,0
ANSEN TOOLS,ISLE,0
AZA,AZZA FENCING,1
SAATVA CONTOUR5,KINGSAATVA,1
AB ARTBOX,K BEAUTY GLOW,0
FRUIT SQUEEZERS,FRUIT&GO SQUEEZER,1
TENFOLD,DIALED GOLF,0
[Design Mark],[Design Mark],1
OPEN,JUSOPEN,1
BIOAI,BREEZE,0
GOOD TIMES ENTERTAINMENT,XION,0
THINGAMABOBS,THINGAMABOBS TRADING CO,1
ALV,LATTA ALV,1
RAINBOW GINKGO,DREAMGEL,0
BOTOX,ROVER,0
DANCE TWO LE MONDE,ELEMENT,0
AVERAGE,BIOAI,0
SENTIENT,LE LABO,0
OXFORD FEDERAL CREDIT UNION,LELUSKIN,0
BONFIRE ATL,NYE IN THE ATL NYE ATL,1
PAN AM,PAN,1
WHITNEY MARIEL,WHIT,1
TIGER LILY TALKS,TYGER LILLY,1
KIAART,BABYOUNG,0
MOUNTAIN WATER D'CAFF,PALO NUTRITION,0
MY ECO PET,ECOPETLIFE,1
TRVLD,TRVLGEAR,1
SWITCHBACK GRILLE & TRADING COMPANY,SWITCHBACK LOUNGE,1
ELECTRIC BLANKET THROW SIZE,ELECTRIC THROW BLANKET,1
SWIFT,AOTOUKA,0
FIRE FURY,TEMPLE OF FIRE FURY,1
TROY TROJANS,SCOOP,1
HELLFIRE,HELLFIRE FARM,1
THE TALKING PLACE CHILD AND ADOLESCENT COUNSELING,SOMA,0
L LOADIUM,LOADY,1
BLUE HOUSE ENTERTAINMENT,NEW LEAF PSYCHIATRY,0
SOUTHERN SHINE,SOUTHERN SHINE AUTO DETAIL PRODUCTS,1
BAMBINA BLUE,BAMBINO,1
VAULT AUTOMOTIVE,THE VAULT,1
CAT DADDY,CAATDADA,1
QUALITY 1ST,CERTIFIED INCOME ADVISOR,0
WET CLUTCH COFFEE,"NEXT STEP PROPERTY, LLC",0
ANYCAN,SELL YOUR WAY,0
RELIEF IS IN SIGHT,ROSE RELIEF,1
PHOENIX SPORTS,FENIX SPORTIER,1
LAAS LAAS HOLDINGS,PROFESSIONAL,0
SADITY TRESSES,BOOM!,0
HUMANYZE,HUMANIZE,1
